#time (s),dt,v (m/s),w (rad/s),uvv,uvw,uwv,uww
383.1,0.1,0.060732164987712,-0.102932569492308,0.003,0,0,0.003
383.2,0.1,0.037256855324032,0.004006336956914,0.003,0,0,0.003
383.3,0.1,0.053472557665585,0.060674329048397,0.003,0,0,0.003
383.4,0.1,0.103081468848737,0.051507534382458,0.003,0,0,0.003
383.5,0.1,0.129740229066025,-0.041204015642592,0.003,0,0,0.003
383.6,0.1,0.0991142547722,0.032469418019741,0.003,0,0,0.003
383.7,0.1,0.015903854875433,-0.067752411118694,0.003,0,0,0.003
383.8,0.1,-0.012115599292108,-0.021032204234681,0.003,0,0,0.003
383.9,0.1,0.067035605367137,-0.038009794350863,0.003,0,0,0.003
384,0.1,-0.018061139578801,0.003771353316101,0.003,0,0,0.003
384.1,0.1,0.036422619445778,0.018934301804082,0.003,0,0,0.003
384.2,0.1,0.057595607817433,0.078626008438585,0.003,0,0,0.003
384.3,0.1,0.004308894115549,-0.00740500426811,0.003,0,0,0.003
384.4,0.1,0.079380779174816,-0.094508485301048,0.003,0,0,0.003
384.5,0.1,0.026866446982023,0.077317826956366,0.003,0,0,0.003
384.6,0.1,-0.007394145834185,0.100962427060679,0.003,0,0,0.003
384.7,0.1,-0.00960557958309,-0.151148930898578,0.003,0,0,0.003
384.8,0.1,0.10118904839398,0.049244862431406,0.003,0,0,0.003
384.9,0.1,-0.027788652302661,0.08810615130047,0.003,0,0,0.003
385,0.1,0.108836425087405,0.082165701214516,0.003,0,0,0.003
385.1,0.1,0.044842450780819,-0.046527375272166,0.003,0,0,0.003
385.2,0.1,0.039858736146357,-0.114858677772556,0.003,0,0,0.003
385.3,0.1,-0.033375383121438,0.028586751679313,0.003,0,0,0.003
385.4,0.1,0.051407387610644,0.050237236157187,0.003,0,0,0.003
385.5,0.1,0.105356866548295,0.063711111864765,0.003,0,0,0.003
385.6,0.1,-0.006121998626216,-0.000152206015973,0.003,0,0,0.003
385.7,0.1,0.067450664833599,0.009412367781823,0.003,0,0,0.003
385.8,0.1,0.034499387225264,-0.018118495736268,0.003,0,0,0.003
385.9,0.1,-0.005956994490046,-0.041657827782047,0.003,0,0,0.003
386,0.1,0.043412344099999,0.004098366092449,0.003,0,0,0.003
386.1,0.1,-0.023799742708256,-0.04407141513516,0.003,0,0,0.003
386.2,0.1,0.015813197084496,0.02751761979782,0.003,0,0,0.003
386.3,0.1,-0.053144270298804,-0.045490841832703,0.003,0,0,0.003
386.4,0.1,0.052474629876327,0.068973642148325,0.003,0,0,0.003
386.5,0.1,-0.068351510900265,-0.026707297063776,0.003,0,0,0.003
386.6,0.1,0.070131232922034,-0.060203250534973,0.003,0,0,0.003
386.7,0.1,-0.031231437189731,-0.000913984051262,0.003,0,0,0.003
386.8,0.1,0.012811074421009,-0.006343566962881,0.003,0,0,0.003
386.9,0.1,0.053519008778648,0.103495572844286,0.003,0,0,0.003
387,0.1,-0.007816068683005,-0.111493461939763,0.003,0,0,0.003
387.1,0.1,0.037402922422797,-0.047254973355543,0.003,0,0,0.003
387.2,0.1,0.051678121863489,0.038027557930635,0.003,0,0,0.003
387.3,0.1,-0.027636840372619,-0.004936012920098,0.003,0,0,0.003
387.4,0.1,0.002414256635784,-0.033475403764348,0.003,0,0,0.003
387.5,0.1,0.014765682933975,0.044674349479892,0.003,0,0,0.003
387.6,0.1,-0.001782275156217,-0.005428143459529,0.003,0,0,0.003
387.7,0.1,-0.005257296073102,-0.004685977710911,0.003,0,0,0.003
387.8,0.1,0.017480163397347,-0.061630409190654,0.003,0,0,0.003
387.9,0.1,0.063041501589161,0.014475501600876,0.003,0,0,0.003
388,0.1,-0.00947689745201,-0.029367877381221,0.003,0,0,0.003
388.1,0.1,0.055789215917137,-0.035007991733275,0.003,0,0,0.003
388.2,0.1,0.081497194945094,0.045477851273603,0.003,0,0,0.003
388.3,0.1,0.069815246911572,-0.055667200768239,0.003,0,0,0.003
388.4,0.1,0.018902754621437,0.048004266418137,0.003,0,0,0.003
388.5,0.1,0.006418305804484,0.023691907185085,0.003,0,0,0.003
388.6,0.1,-0.039437412523896,-0.025204539980046,0.003,0,0,0.003
388.7,0.1,-0.027356626351496,-0.016518535598566,0.003,0,0,0.003
388.8,0.1,0.060244426910855,-0.016741619193564,0.003,0,0,0.003
388.9,0.1,0.045314333410186,0.00040953021286,0.003,0,0,0.003
389,0.1,-0.001826676056813,-0.013154957186372,0.003,0,0,0.003
389.1,0.1,0.107674260623858,0.096616618757938,0.003,0,0,0.003
389.2,0.1,-0.021490842443904,-0.002428124715896,0.003,0,0,0.003
389.3,0.1,0.101671142568668,-0.018092266296643,0.003,0,0,0.003
389.4,0.1,0.030720759327608,0.032353927176846,0.003,0,0,0.003
389.5,0.1,0.021967926964835,-0.022426339479585,0.003,0,0,0.003
389.6,0.1,-0.038935324024061,-0.028995306972513,0.003,0,0,0.003
389.7,0.1,-0.050765021366861,0.007377973811908,0.003,0,0,0.003
389.8,0.1,0.031960896941204,-0.039861501695162,0.003,0,0,0.003
389.9,0.1,-0.009373548741313,0.066923573151007,0.003,0,0,0.003
390,0.1,0.034602951248204,-0.021163009086465,0.003,0,0,0.003
390.1,0.1,0.04125138716434,-0.036441258886923,0.003,0,0,0.003
390.2,0.1,-0.07941200307152,0.024850528197034,0.003,0,0,0.003
390.3,0.1,0.02531769270439,-0.034186328928394,0.003,0,0,0.003
390.4,0.1,0.022248661210872,0.056633352322643,0.003,0,0,0.003
390.5,0.1,-0.001233218340749,0.013633959482601,0.003,0,0,0.003
390.6,0.1,0.057893157362369,0.008410345330703,0.003,0,0,0.003
390.7,0.1,0.077051421879817,0.003587495950781,0.003,0,0,0.003
390.8,0.1,0.004856946700217,0.058379577748453,0.003,0,0,0.003
390.9,0.1,0.123083873245119,-0.080030361464798,0.003,0,0,0.003
391,0.1,0.006838161811267,0.029090893614618,0.003,0,0,0.003
391.1,0.1,0.047364803878283,0.014938187640594,0.003,0,0,0.003
391.2,0.1,0.08914349913992,0.072971929195177,0.003,0,0,0.003
391.3,0.1,0.020944912742003,-0.000337104835082,0.003,0,0,0.003
391.4,0.1,-0.057253443640801,0.111035615499818,0.003,0,0,0.003
391.5,0.1,0.080614663948039,-0.059422924490524,0.003,0,0,0.003
391.6,0.1,0.007748486698769,0.010187875011503,0.003,0,0,0.003
391.7,0.1,0.0796259377595,0.015856967594011,0.003,0,0,0.003
391.8,0.1,-0.000730424683815,0.016264692911817,0.003,0,0,0.003
391.9,0.1,-0.095904680169816,-0.021484650114944,0.003,0,0,0.003
392,0.1,0.002917195284414,-0.020304804405675,0.003,0,0,0.003
392.1,0.1,0.084577664498578,-0.099399391779601,0.003,0,0,0.003
392.2,0.1,0.04390106442806,-0.074224408470574,0.003,0,0,0.003
392.3,0.1,0.098749575056879,-0.015445405273469,0.003,0,0,0.003
392.4,0.1,0.001045201835871,-0.075441709826543,0.003,0,0,0.003
392.5,0.1,-0.02144000828937,0.059049940952252,0.003,0,0,0.003
392.6,0.1,-0.011436101432715,-0.073777486643223,0.003,0,0,0.003
392.7,0.1,0.089224679239071,-0.017546053497483,0.003,0,0,0.003
392.8,0.1,-0.020680841580123,-0.005694561190756,0.003,0,0,0.003
392.9,0.1,-0.066040307820469,-0.05373377901035,0.003,0,0,0.003
393,0.1,-0.014934204206599,-0.00540711904614,0.003,0,0,0.003
393.1,0.1,0.082368148129459,-0.077855187148367,0.003,0,0,0.003
393.2,0.1,-0.046930832352934,-0.065274400858858,0.003,0,0,0.003
393.3,0.1,0.034769474292074,0.012614688601228,0.003,0,0,0.003
393.4,0.1,-0.037318008835297,0.049818473740549,0.003,0,0,0.003
393.5,0.1,-0.039326715534471,-0.050631488884413,0.003,0,0,0.003
393.6,0.1,0.004982990785808,0.006252577424713,0.003,0,0,0.003
393.7,0.1,-0.068315798980127,0.003517450497678,0.003,0,0,0.003
393.8,0.1,0.033557973516366,0.016135514732732,0.003,0,0,0.003
393.9,0.1,0.086152233961565,-0.030328104006241,0.003,0,0,0.003
394,0.1,-0.026242655541635,-0.026537943748116,0.003,0,0,0.003
394.1,0.1,0.057104000639463,0.00340203436103,0.003,0,0,0.003
394.2,0.1,0.01013067093128,0.027885060550714,0.003,0,0,0.003
394.3,0.1,0.055285138726608,0.006879917697766,0.003,0,0,0.003
394.4,0.1,0.0818722116727,-0.058587550379355,0.003,0,0,0.003
394.5,0.1,0.089486230324105,-0.045544954117618,0.003,0,0,0.003
394.6,0.1,0.025659541355905,-0.02381105877705,0.003,0,0,0.003
394.7,0.1,0.058122651473824,-0.10916565280557,0.003,0,0,0.003
394.8,0.1,0.094381169856577,0.000211445815117,0.003,0,0,0.003
394.9,0.1,-0.027629923862683,-0.100201802187171,0.003,0,0,0.003
395,0.1,0.012302650221255,0.05264485330924,0.003,0,0,0.003
395.1,0.1,0.060311568392032,0.016930422506478,0.003,0,0,0.003
395.2,0.1,0.078871800848898,0.015335657154915,0.003,0,0,0.003
395.3,0.1,0.027351443281602,-0.08723838143127,0.003,0,0,0.003
395.4,0.1,-0.002883189223021,-0.053655149362854,0.003,0,0,0.003
395.5,0.1,0.03735079651662,-0.020994876428434,0.003,0,0,0.003
395.6,0.1,0.007755852948994,0.037010019397824,0.003,0,0,0.003
395.7,0.1,-0.092917005716701,-0.055123546372924,0.003,0,0,0.003
395.8,0.1,-0.020528913480536,-0.052224128572242,0.003,0,0,0.003
395.9,0.1,-0.010681965539576,-0.039398758544673,0.003,0,0,0.003
396,0.1,-0.043091226170305,-0.041586613538283,0.003,0,0,0.003
396.1,0.1,-0.015618841044055,0.027010749855645,0.003,0,0,0.003
396.2,0.1,-0.044402837451183,-0.003987027022521,0.003,0,0,0.003
396.3,0.1,0.020305661213418,-0.04331694126871,0.003,0,0,0.003
396.4,0.1,0.041053942568178,-0.082332174747213,0.003,0,0,0.003
396.5,0.1,-0.018731447342089,0.01683190819727,0.003,0,0,0.003
396.6,0.1,0.005784697087282,0.055265736320323,0.003,0,0,0.003
396.7,0.1,1.38350758851075E-05,0.065503949405509,0.003,0,0,0.003
396.8,0.1,0.078712266067604,0.051382392120959,0.003,0,0,0.003
396.9,0.1,0.091488485243375,-0.12074732281734,0.003,0,0,0.003
397,0.1,0.091281294448861,-0.089782646212121,0.003,0,0,0.003
397.1,0.1,0.081031696422502,0.092918739656512,0.003,0,0,0.003
397.2,0.1,0.009344524658364,-0.017398361285399,0.003,0,0,0.003
397.3,0.1,0.057956906643503,0.003320245575136,0.003,0,0,0.003
397.4,0.1,0.032630473063799,-0.048750739466553,0.003,0,0,0.003
397.5,0.1,0.014753499532574,-0.070872318180536,0.003,0,0,0.003
397.6,0.1,-0.007693478550575,0.093443460566911,0.003,0,0,0.003
397.7,0.1,0.045399994089962,-0.04482634018915,0.003,0,0,0.003
397.8,0.1,0.010178955056074,0.105693196556918,0.003,0,0,0.003
397.9,0.1,0.025516309636201,-0.004949849788046,0.003,0,0,0.003
398,0.1,-0.006613522184932,-0.064812402690733,0.003,0,0,0.003
398.1,0.1,0.024978314868082,0.023482897683605,0.003,0,0,0.003
398.2,0.1,-0.056671021847481,-0.032479150230641,0.003,0,0,0.003
398.3,0.1,-0.027920852924634,-0.079586383834293,0.003,0,0,0.003
398.4,0.1,0.010956481575327,-0.047211021207614,0.003,0,0,0.003
398.5,0.1,0.041588965746329,-0.004364543197893,0.003,0,0,0.003
398.6,0.1,-0.015296196249843,-0.05202767283263,0.003,0,0,0.003
398.7,0.1,-0.078880778553556,0.071940772091082,0.003,0,0,0.003
398.8,0.1,0.029506180904111,-0.010693230263614,0.003,0,0,0.003
398.9,0.1,0.101016009616853,-0.011244645250422,0.003,0,0,0.003
399,0.1,0.038864362225506,0.023966466890793,0.003,0,0,0.003
399.1,0.1,0.065444119067506,-0.003096497507119,0.003,0,0,0.003
399.2,0.1,0.005849331363397,0.029680295053337,0.003,0,0,0.003
399.3,0.1,0.030854438825048,-0.032239810464476,0.003,0,0,0.003
399.4,0.1,0.013011833704175,0.111826417370779,0.003,0,0,0.003
399.5,0.1,-0.006504524923226,0.039905210704054,0.003,0,0,0.003
399.6,0.1,0.016001795763202,0.083320493245896,0.003,0,0,0.003
399.7,0.1,0.008488273670534,-0.076292489131037,0.003,0,0,0.003
399.8,0.1,0.021110948101129,-0.06951095477713,0.003,0,0,0.003
399.9,0.1,-0.050429052351786,0.02295641222688,0.003,0,0,0.003
400,0.1,0.034943283874113,0.031117117682007,0.003,0,0,0.003
400.1,0.1,-0.009070115010789,0.072797714687303,0.003,0,0,0.003
400.2,0.1,-0.015790845854414,0.090158320085059,0.003,0,0,0.003
400.3,0.1,0.077698593755746,0.047718184767501,0.003,0,0,0.003
400.4,0.1,-0.009105402230088,0.006042045263096,0.003,0,0,0.003
400.5,0.1,0.06315738339516,0.034501607163366,0.003,0,0,0.003
400.6,0.1,0.059421569503974,0.019190832361371,0.003,0,0,0.003
400.7,0.1,0.010107451169264,0.032010767042166,0.003,0,0,0.003
400.8,0.1,-0.024509121706295,0.014995934150505,0.003,0,0,0.003
400.9,0.1,0.072113294127691,0.126302286255335,0.003,0,0,0.003
401,0.1,0.092266578963131,0.038642164433984,0.003,0,0,0.003
401.1,0.1,-0.005775293124645,0.069519780576526,0.003,0,0,0.003
401.2,0.1,-0.017063206061509,-0.096811921727848,0.003,0,0,0.003
401.3,0.1,0.043458863605133,-0.020487533795404,0.003,0,0,0.003
401.4,0.1,0.013982754706595,0.089125475959695,0.003,0,0,0.003
401.5,0.1,0.036560230517108,-0.038164885248315,0.003,0,0,0.003
401.6,0.1,0.035698248788136,-0.044101410738632,0.003,0,0,0.003
401.7,0.1,0.036220703301729,-0.027620118965314,0.003,0,0,0.003
401.8,0.1,-0.030920529577236,0.006827622655917,0.003,0,0,0.003
401.9,0.1,-0.00884492367318,-0.016665778150179,0.003,0,0,0.003
402,0.1,0.070894680740736,-0.068610453708407,0.003,0,0,0.003
402.1,0.1,-0.025340859453972,-0.066361634027717,0.003,0,0,0.003
402.2,0.1,-0.022323511335096,0.05483038795895,0.003,0,0,0.003
402.3,0.1,0.025993330341031,-0.037568592647775,0.003,0,0,0.003
402.4,0.1,0.010950136295323,-0.018703175817883,0.003,0,0,0.003
402.5,0.1,0.040983686713628,-0.014262995531493,0.003,0,0,0.003
402.6,0.1,0.056446555471488,-0.097797696661945,0.003,0,0,0.003
402.7,0.1,-0.038251675272383,0.003592955694358,0.003,0,0,0.003
402.8,0.1,0.000289712260674,-0.04391015594288,0.003,0,0,0.003
402.9,0.1,-0.021817037852594,0.07084546343364,0.003,0,0,0.003
403,0.1,0.000963000384011,-0.009564480414461,0.003,0,0,0.003
403.1,0.1,-0.003352711796421,0.05627749145123,0.003,0,0,0.003
403.2,0.1,0.066706285963996,-0.133302717292835,0.003,0,0,0.003
403.3,0.1,0.061843888454713,-0.042421208940763,0.003,0,0,0.003
403.4,0.1,0.071773001153732,0.022738567286475,0.003,0,0,0.003
403.5,0.1,0.013926380311997,0.030418473598382,0.003,0,0,0.003
403.6,0.1,-0.041229923669804,-0.025750889230153,0.003,0,0,0.003
403.7,0.1,0.080903288248226,-0.001044736404691,0.003,0,0,0.003
403.8,0.1,0.065143007113263,0.09404890332843,0.003,0,0,0.003
403.9,0.1,0.087540803831721,0.031367357052013,0.003,0,0,0.003
404,0.1,-0.013194378068167,-0.01073775009495,0.003,0,0,0.003
404.1,0.1,0.036673782028783,-0.023946332978126,0.003,0,0,0.003
404.2,0.1,0.010403876453814,-0.049591048521976,0.003,0,0,0.003
404.3,0.1,0.025653650101629,0.064104483633126,0.003,0,0,0.003
404.4,0.1,0.051090559894121,0.017169608289835,0.003,0,0,0.003
404.5,0.1,0.033956882990865,-0.021587793545357,0.003,0,0,0.003
404.6,0.1,0.014984690974933,0.041491817372178,0.003,0,0,0.003
404.7,0.1,-0.033815760535891,-0.009700693166946,0.003,0,0,0.003
404.8,0.1,0.029534396557469,-0.032245823634015,0.003,0,0,0.003
404.9,0.1,0.126918966558445,-0.043582410925809,0.003,0,0,0.003
405,0.1,0.024459055822861,-0.028993864711522,0.003,0,0,0.003
405.1,0.1,0.086527198400541,-0.092574775340924,0.003,0,0,0.003
405.2,0.1,-0.029977120240937,0.044064268033273,0.003,0,0,0.003
405.3,0.1,-0.023781342093652,-0.004299830270211,0.003,0,0,0.003
405.4,0.1,-0.126820922838744,-0.047082858315463,0.003,0,0,0.003
405.5,0.1,0.118935934671175,0.035500785022551,0.003,0,0,0.003
405.6,0.1,0.057786597611611,-0.078858989858393,0.003,0,0,0.003
405.7,0.1,0.104400325525541,-4.32259550805008E-05,0.003,0,0,0.003
405.8,0.1,0.009405586265778,-0.088245710914085,0.003,0,0,0.003
405.9,0.1,0.023635264541634,-0.046551183616755,0.003,0,0,0.003
406,0.1,0.057862644081592,0.115699957309044,0.003,0,0,0.003
406.1,0.1,0.035134283687028,0.019738762476657,0.003,0,0,0.003
406.2,0.1,-0.127607293306247,-0.006238524211414,0.003,0,0,0.003
406.3,0.1,0.084780820872833,0.063433914174543,0.003,0,0,0.003
406.4,0.1,-0.053595334722308,0.058025385324297,0.003,0,0,0.003
406.5,0.1,-0.001733596532711,-0.016312255423072,0.003,0,0,0.003
406.6,0.1,0.096195535042705,-0.05533890085385,0.003,0,0,0.003
406.7,0.1,0.004394025168803,-0.049769157522018,0.003,0,0,0.003
406.8,0.1,-0.024571782891355,0.036170578919831,0.003,0,0,0.003
406.9,0.1,0.025811565845188,-0.105734843757019,0.003,0,0,0.003
407,0.1,-0.031765333566187,0.012129106942382,0.003,0,0,0.003
407.1,0.1,0.002149125940271,-0.059448876081207,0.003,0,0,0.003
407.2,0.1,0.005683397964997,0.03293784539259,0.003,0,0,0.003
407.3,0.1,0.030318893156926,-0.018640288436044,0.003,0,0,0.003
407.4,0.1,0.030432341614506,-0.101182336937073,0.003,0,0,0.003
407.5,0.1,0.111345917768766,0.043133016569772,0.003,0,0,0.003
407.6,0.1,-0.088959605708901,0.086595521161606,0.003,0,0,0.003
407.7,0.1,0.043917378094991,0.042796430621891,0.003,0,0,0.003
407.8,0.1,0.081774830557505,0.061996002062699,0.003,0,0,0.003
407.9,0.1,-0.03715645793915,-0.114050436802269,0.003,0,0,0.003
408,0.1,0.045950484394772,0.041673331673016,0.003,0,0,0.003
408.1,0.1,-0.044255365462058,0.049075416899111,0.003,0,0,0.003
408.2,0.1,0.036817744375972,-0.034757085598587,0.003,0,0,0.003
408.3,0.1,0.064159727925111,-0.020884348967068,0.003,0,0,0.003
408.4,0.1,0.005972267565809,-0.011788587661689,0.003,0,0,0.003
408.5,0.1,0.082325044863423,-0.027593979048923,0.003,0,0,0.003
408.6,0.1,0.009586747425025,0.039760479390453,0.003,0,0,0.003
408.7,0.1,0.079220686770488,-0.030399166093383,0.003,0,0,0.003
408.8,0.1,0.005481702514398,-0.082698767792125,0.003,0,0,0.003
408.9,0.1,0.130666168394044,0.05116498236895,0.003,0,0,0.003
409,0.1,-0.013385813863803,0.028875749615129,0.003,0,0,0.003
409.1,0.1,0.10921992227137,0.098625726150628,0.003,0,0,0.003
409.2,0.1,-0.030322059585662,-0.066961521098861,0.003,0,0,0.003
409.3,0.1,-0.001866897714392,0.128195343748292,0.003,0,0,0.003
409.4,0.1,0.041242689908061,-0.124936598455591,0.003,0,0,0.003
409.5,0.1,0.003583812910752,0.02335676715252,0.003,0,0,0.003
409.6,0.1,-0.035077643872692,0.043395535882577,0.003,0,0,0.003
409.7,0.1,0.018757445881696,-0.007571117220057,0.003,0,0,0.003
409.8,0.1,0.024186604681486,-0.015603747608629,0.003,0,0,0.003
409.9,0.1,0.074838388135024,0.074036968630403,0.003,0,0,0.003
410,0.1,0.039477868676781,0.046889216505092,0.003,0,0,0.003
410.1,0.1,0.027646777357313,0.016313910451539,0.003,0,0,0.003
410.2,0.1,0.040581086548055,-0.002432057276311,0.003,0,0,0.003
410.3,0.1,0.023800517145759,-0.039194052931708,0.003,0,0,0.003
410.4,0.1,0.025785052571812,-0.043636866505555,0.003,0,0,0.003
410.5,0.1,0.102242707981861,0.004457661833372,0.003,0,0,0.003
410.6,0.1,0.077971235503307,0.060510776403664,0.003,0,0,0.003
410.7,0.1,0.0689894182007,0.006028065305184,0.003,0,0,0.003
410.8,0.1,0.082039467097025,0.00219046470897,0.003,0,0,0.003
410.9,0.1,-0.042514645717272,-0.031385381977154,0.003,0,0,0.003
411,0.1,0.000730066612521,0.016240593170805,0.003,0,0,0.003
411.1,0.1,-0.011482186428275,-0.001015310723257,0.003,0,0,0.003
411.2,0.1,0.077986284413629,0.001036870915705,0.003,0,0,0.003
411.3,0.1,0.003084881270087,-0.008002749852756,0.003,0,0,0.003
411.4,0.1,0.05793925793037,-0.002973721949236,0.003,0,0,0.003
411.5,0.1,-0.06251760107173,0.057998144146943,0.003,0,0,0.003
411.6,0.1,-0.07520502924735,0.007576367574843,0.003,0,0,0.003
411.7,0.1,0.070326123924334,-0.033939824575603,0.003,0,0,0.003
411.8,0.1,-0.062327222929266,-0.015548513254302,0.003,0,0,0.003
411.9,0.1,-0.005879570592918,-0.024607645184746,0.003,0,0,0.003
412,0.1,-0.018825815900013,-0.040655038156711,0.003,0,0,0.003
412.1,0.1,0.002909432148658,-0.017477783870192,0.003,0,0,0.003
412.2,0.1,0.027508867248455,0.013913820032566,0.003,0,0,0.003
412.3,0.1,0.037194219331761,0.011758831018484,0.003,0,0,0.003
412.4,0.1,0.011063238039021,-0.022353403523116,0.003,0,0,0.003
412.5,0.1,0.008446786250323,-0.034268067571514,0.003,0,0,0.003
412.6,0.1,0.023983052106553,0.008766870116674,0.003,0,0,0.003
412.7,0.1,0.005854642973254,-0.07543459273008,0.003,0,0,0.003
412.8,0.1,0.058804812795956,-0.076274825160117,0.003,0,0,0.003
412.9,0.1,0.037288766662641,0.055985991108585,0.003,0,0,0.003
413,0.1,0.043965606077356,0.097135297718619,0.003,0,0,0.003
413.1,0.1,-0.042461811627608,-0.071320112008346,0.003,0,0,0.003
413.2,0.1,0.126304224190538,-0.13058337016883,0.003,0,0,0.003
413.3,0.1,-0.007135742734814,-0.037738292898673,0.003,0,0,0.003
413.4,0.1,0.066002491807748,0.033970061505475,0.003,0,0,0.003
413.5,0.1,-0.012025964386693,-0.057689786049511,0.003,0,0,0.003
413.6,0.1,0.041927167392729,0.024838368969662,0.003,0,0,0.003
413.7,0.1,0.046002431740213,0.054330540515612,0.003,0,0,0.003
413.8,0.1,-0.037816733692118,0.0119521758108,0.003,0,0,0.003
413.9,0.1,0.073685995645996,-0.011092901494133,0.003,0,0,0.003
414,0.1,0.007702909321081,-0.001978080840657,0.003,0,0,0.003
414.1,0.1,0.089121562392601,-0.005750631061569,0.003,0,0,0.003
414.2,0.1,0.013080066076715,0.065024621619739,0.003,0,0,0.003
414.3,0.1,0.022147800531503,-0.010778737574464,0.003,0,0,0.003
414.4,0.1,-0.06566031651876,-0.139606414993837,0.003,0,0,0.003
414.5,0.1,-0.029186441353726,-0.013448095395307,0.003,0,0,0.003
414.6,0.1,0.072466974052306,-0.05482165969501,0.003,0,0,0.003
414.7,0.1,0.039806374018407,-0.052682293886792,0.003,0,0,0.003
414.8,0.1,-0.075423259628647,-0.003417970027331,0.003,0,0,0.003
414.9,0.1,-0.066783194794962,0.06405217088283,0.003,0,0,0.003
415,0.1,0.078130171286295,0.039335681505567,0.003,0,0,0.003
415.1,0.1,-0.083257786325338,-0.010068347843926,0.003,0,0,0.003
415.2,0.1,0.098973384867392,-0.025201478835343,0.003,0,0,0.003
415.3,0.1,-0.025653625313716,0.013409009840513,0.003,0,0,0.003
415.4,0.1,0.015870278311761,0.031454004109481,0.003,0,0,0.003
415.5,0.1,-0.028602487537797,0.00470878389405,0.003,0,0,0.003
415.6,0.1,-0.119924560059225,0.039384462278969,0.003,0,0,0.003
415.7,0.1,-0.004060815864269,-0.01556932761383,0.003,0,0,0.003
415.8,0.1,0.122091849475671,0.02093498244258,0.003,0,0,0.003
415.9,0.1,0.017969620221703,0.055079378161508,0.003,0,0,0.003
416,0.1,-0.086694852369935,0.05529003328873,0.003,0,0,0.003
416.1,0.1,0.057339272724851,0.02116155651074,0.003,0,0,0.003
416.2,0.1,-0.025784883661635,-0.016754409202467,0.003,0,0,0.003
416.3,0.1,0.038303395990284,0.004701003536904,0.003,0,0,0.003
416.4,0.1,0.040376351224801,-0.019413814983258,0.003,0,0,0.003
416.5,0.1,0.000221730990401,0.02724062776601,0.003,0,0,0.003
416.6,0.1,0.066944581618484,-0.007695029829104,0.003,0,0,0.003
416.7,0.1,-0.024437598687069,0.024924305415296,0.003,0,0,0.003
416.8,0.1,0.056328762385516,0.070764068575109,0.003,0,0,0.003
416.9,0.1,0.00175068659481,0.045906421601922,0.003,0,0,0.003
417,0.1,0.055059054582401,-0.03164169066197,0.003,0,0,0.003
417.1,0.1,-0.044553513360429,0.089413034174816,0.003,0,0,0.003
417.2,0.1,0.04702241716579,-0.054862569093463,0.003,0,0,0.003
417.3,0.1,0.070589515845182,0.010100008681812,0.003,0,0,0.003
417.4,0.1,0.005172128804148,-0.032554251141209,0.003,0,0,0.003
417.5,0.1,0.044476542107401,-0.052125796155539,0.003,0,0,0.003
417.6,0.1,0.011961786797892,-0.060224663450549,0.003,0,0,0.003
417.7,0.1,0.053514897761919,-0.089260139351444,0.003,0,0,0.003
417.8,0.1,-0.052041580878927,-0.022960473476009,0.003,0,0,0.003
417.9,0.1,0.080026406528216,0.04361768393845,0.003,0,0,0.003
418,0.1,-0.020595018505335,0.041692136655989,0.003,0,0,0.003
418.1,0.1,0.014611149000744,-0.038974161960307,0.003,0,0,0.003
418.2,0.1,-0.00608286888459,-0.028875528262602,0.003,0,0,0.003
418.3,0.1,0.015880677436022,0.024274167981625,0.003,0,0,0.003
418.4,0.1,-0.011439613478594,0.018314083472887,0.003,0,0,0.003
418.5,0.1,0.025656415784054,-0.021190991499638,0.003,0,0,0.003
418.6,0.1,0.00232070845099,0.059060432404224,0.003,0,0,0.003
418.7,0.1,-0.068210093111426,0.045410882190729,0.003,0,0,0.003
418.8,0.1,0.017200507301701,-0.06839994752052,0.003,0,0,0.003
418.9,0.1,-0.024418441073153,-0.046803316328076,0.003,0,0,0.003
419,0.1,0.056502203871859,-0.003137760982299,0.003,0,0,0.003
419.1,0.1,0.005151225030476,0.005703021553431,0.003,0,0,0.003
419.2,0.1,-0.001141628941183,0.038182382894029,0.003,0,0,0.003
419.3,0.1,0.077261465328314,0.019944989654239,0.003,0,0,0.003
419.4,0.1,-0.019531121224272,0.015680825461489,0.003,0,0,0.003
419.5,0.1,0.015580201566079,-0.01764950790747,0.003,0,0,0.003
419.6,0.1,-0.035854532568184,0.016562669611031,0.003,0,0,0.003
419.7,0.1,-0.033415891105661,-0.048107953966504,0.003,0,0,0.003
419.8,0.1,-0.033481166222007,0.025811600558115,0.003,0,0,0.003
419.9,0.1,0.079980312820715,-0.025107738912362,0.003,0,0,0.003
420,0.1,-0.028781788188058,0.05453537317846,0.003,0,0,0.003
420.1,0.1,0.01083311038732,-0.050842906725683,0.003,0,0,0.003
420.2,0.1,0.07958988937448,0.04342593563652,0.003,0,0,0.003
420.3,0.1,0.083426394326363,-0.043558943237636,0.003,0,0,0.003
420.4,0.1,0.060563657228782,0.03185864012475,0.003,0,0,0.003
420.5,0.1,0.06405879099599,-0.0233712153419,0.003,0,0,0.003
420.6,0.1,0.050745029745687,-0.038151863561979,0.003,0,0,0.003
420.7,0.1,0.094002768741942,-0.030993450773381,0.003,0,0,0.003
420.8,0.1,-0.020076727949114,-0.081960595521008,0.003,0,0,0.003
420.9,0.1,-0.063350410350706,-0.102474433296589,0.003,0,0,0.003
421,0.1,0.02781796894124,-0.06641140640942,0.003,0,0,0.003
