#time (s),dt (s),v (m/s),w (rad/s),uvv,uvw,uwv,uww
399.4,0.1,0.040504481268608,0.040449308245395,0.003,0,0,0.003
399.5,0.1,0.002215968221725,-0.04672081838581,0.003,0,0,0.003
399.6,0.1,0.026503023984546,0.007124059191392,0.003,0,0,0.003
399.7,0.1,0.037005236067788,-0.018185302908676,0.003,0,0,0.003
399.8,0.1,0.079055991915071,0.046530113268626,0.003,0,0,0.003
399.9,0.1,0.023051637970238,-0.083795639947769,0.003,0,0,0.003
400,0.1,-0.026298461152408,0.047394188864292,0.003,0,0,0.003
400.1,0.1,-0.002284108685629,-0.071697355221575,0.003,0,0,0.003
400.2,0.1,0.064342033184962,-0.01187855426856,0.003,0,0,0.003
400.3,0.1,0.008769298393415,0.053917501594941,0.003,0,0,0.003
400.4,0.1,-0.044877655690363,0.039779358787864,0.003,0,0,0.003
400.5,0.1,0.085568780177721,-0.007959991624797,0.003,0,0,0.003
400.6,0.1,0.038761833449128,0.0128939055453,0.003,0,0,0.003
400.7,0.1,0.011045465430894,-0.044558579190003,0.003,0,0,0.003
400.8,0.1,-0.060249030221268,-0.104852662725973,0.003,0,0,0.003
400.9,0.1,0.017269181013752,0.055498846073827,0.003,0,0,0.003
401,0.1,0.049294062597558,0.079976290713423,0.003,0,0,0.003
401.1,0.1,0.004949960077238,-0.056880731477028,0.003,0,0,0.003
401.2,0.1,0.002819363128813,-0.053836703325707,0.003,0,0,0.003
401.3,0.1,0.033880437038534,0.007647958382158,0.003,0,0,0.003
401.4,0.1,-0.038687876238994,0.080901773151632,0.003,0,0,0.003
401.5,0.1,0.05996760004186,-0.019263380936099,0.003,0,0,0.003
401.6,0.1,0.050154042760693,-0.071336001601339,0.003,0,0,0.003
401.7,0.1,0.010689836310007,0.066266519580358,0.003,0,0,0.003
401.8,0.1,0.016126843223659,0.056806834284058,0.003,0,0,0.003
401.9,0.1,-0.005690744729232,0.048024078737133,0.003,0,0,0.003
402,0.1,-0.050054802159816,0.001241625063948,0.003,0,0,0.003
402.1,0.1,-0.029864869619879,-0.050696226272061,0.003,0,0,0.003
402.2,0.1,-0.015550466612688,-0.034293901616737,0.003,0,0,0.003
402.3,0.1,-0.001546875564668,-0.07217197127607,0.003,0,0,0.003
402.4,0.1,0.011293653045282,-0.036832048396311,0.003,0,0,0.003
402.5,0.1,-0.040391680787994,-0.03892079200929,0.003,0,0,0.003
402.6,0.1,-0.051075050914084,0.033915678988268,0.003,0,0,0.003
402.7,0.1,0.036187665296052,0.023813564928254,0.003,0,0,0.003
402.8,0.1,0.035288220823866,0.083995108531934,0.003,0,0,0.003
402.9,0.1,0.016390989752733,-0.170474862337137,0.003,0,0,0.003
403,0.1,-0.08309484987189,-0.025102631510515,0.003,0,0,0.003
403.1,0.1,0.04732912918119,0.047834056718136,0.003,0,0,0.003
403.2,0.1,-0.001142294999391,0.094515002816228,0.003,0,0,0.003
403.3,0.1,0.03755485029178,0.015551393552448,0.003,0,0,0.003
403.4,0.1,0.036921528505762,-0.03241463115041,0.003,0,0,0.003
403.5,0.1,-0.013607494636379,0.10413059196239,0.003,0,0,0.003
403.6,0.1,-0.042404340392022,-0.027502516256756,0.003,0,0,0.003
403.7,0.1,-0.002374147426838,-0.067223212481747,0.003,0,0,0.003
403.8,0.1,0.073502587629093,-0.045989252303776,0.003,0,0,0.003
403.9,0.1,-0.02734293824406,-0.014715835590526,0.003,0,0,0.003
404,0.1,0.046454156804354,0.000234109172472,0.003,0,0,0.003
404.1,0.1,-0.044669613556966,0.011763634864907,0.003,0,0,0.003
404.2,0.1,-0.063544996408118,0.023530024819028,0.003,0,0,0.003
404.3,0.1,0.019365593849484,0.007642280059872,0.003,0,0,0.003
404.4,0.1,-0.013507034532172,-0.072322952783359,0.003,0,0,0.003
404.5,0.1,0.031112263543337,0.030663844403273,0.003,0,0,0.003
404.6,0.1,0.029276609556671,-0.106652913578416,0.003,0,0,0.003
404.7,0.1,0.052728471763891,0.039761174723461,0.003,0,0,0.003
404.8,0.1,-0.002303843341707,0.055010613184639,0.003,0,0,0.003
404.9,0.1,0.012116081951825,0.029067852431251,0.003,0,0,0.003
405,0.1,-0.072553203181189,-0.010170607453392,0.003,0,0,0.003
405.1,0.1,0.001183213707198,0.079624791285291,0.003,0,0,0.003
405.2,0.1,0.032898864738293,-0.001623281103738,0.003,0,0,0.003
405.3,0.1,-0.005412118690145,-0.020585713268939,0.003,0,0,0.003
405.4,0.1,0.095996402615421,-0.002679851745173,0.003,0,0,0.003
405.5,0.1,-0.021569634336455,-0.050653467502624,0.003,0,0,0.003
405.6,0.1,0.071703504485063,0.121661135711927,0.003,0,0,0.003
405.7,0.1,-0.017564920723375,0.110245167362456,0.003,0,0,0.003
405.8,0.1,-0.021143971106472,-0.00622173789895,0.003,0,0,0.003
405.9,0.1,0.036843821785772,0.005540395915136,0.003,0,0,0.003
406,0.1,0.087286544584921,-0.055306192450565,0.003,0,0,0.003
406.1,0.1,0.098656811974936,0.063281492709349,0.003,0,0,0.003
406.2,0.1,0.032798151549669,0.061117149723015,0.003,0,0,0.003
406.3,0.1,0.059495819425642,0.022482478865262,0.003,0,0,0.003
406.4,0.1,0.049381761759006,0.020881384755578,0.003,0,0,0.003
406.5,0.1,-0.030568138434887,0.024445702502958,0.003,0,0,0.003
406.6,0.1,0.0943652514481,-0.025064025311897,0.003,0,0,0.003
406.7,0.1,0.019596908596438,-0.069418034103863,0.003,0,0,0.003
406.8,0.1,-0.02536692227959,-0.050978563977178,0.003,0,0,0.003
406.9,0.1,0.038295620287251,0.001693443554604,0.003,0,0,0.003
407,0.1,0.078497193614312,0.020483835528937,0.003,0,0,0.003
407.1,0.1,-0.007248992275433,0.048397542028065,0.003,0,0,0.003
407.2,0.1,-0.052471366817002,-0.073496144752192,0.003,0,0,0.003
407.3,0.1,0.020460525587219,0.020369571193165,0.003,0,0,0.003
407.4,0.1,-0.011527457504186,-0.11384282323999,0.003,0,0,0.003
407.5,0.1,0.022926086401249,0.05344165271904,0.003,0,0,0.003
407.6,0.1,0.023890257948362,-0.01520094035197,0.003,0,0,0.003
407.7,0.1,-0.029227776031938,-0.033256310146237,0.003,0,0,0.003
407.8,0.1,-0.000580775158153,-0.028767576943314,0.003,0,0,0.003
407.9,0.1,-0.064011792963666,0.007492117873748,0.003,0,0,0.003
408,0.1,0.102736077651128,-0.047839745710458,0.003,0,0,0.003
408.1,0.1,0.029369097710627,-0.032313603109646,0.003,0,0,0.003
408.2,0.1,-0.008929620211857,-0.063565190408674,0.003,0,0,0.003
408.3,0.1,0.036220199495764,-0.127686480722233,0.003,0,0,0.003
408.4,0.1,0.019066187513134,0.035043408239061,0.003,0,0,0.003
408.5,0.1,0.091549526022901,0.084986255645556,0.003,0,0,0.003
408.6,0.1,-0.028616272017161,0.012882111711909,0.003,0,0,0.003
408.7,0.1,-0.009080204031636,-0.001131068780058,0.003,0,0,0.003
408.8,0.1,-0.002183245384867,-0.005249182628783,0.003,0,0,0.003
408.9,0.1,0.106536795222971,-0.065393455109477,0.003,0,0,0.003
409,0.1,0.022847788361737,0.064161511237815,0.003,0,0,0.003
409.1,0.1,-0.036799458218459,0.015704617256728,0.003,0,0,0.003
409.2,0.1,0.029176012558526,-0.071443513882028,0.003,0,0,0.003
409.3,0.1,-0.005304190371618,0.019427643030132,0.003,0,0,0.003
409.4,0.1,-0.01660432615833,-0.038670211464498,0.003,0,0,0.003
409.5,0.1,0.019034608219525,0.005962230727489,0.003,0,0,0.003
409.6,0.1,-0.091164489462871,0.029030136966021,0.003,0,0,0.003
409.7,0.1,-0.027365773100035,0.029396866983596,0.003,0,0,0.003
409.8,0.1,-0.041300724499766,0.008528793194452,0.003,0,0,0.003
409.9,0.1,0.06786234996514,0.129321008634351,0.003,0,0,0.003
410,0.1,-0.006271043710188,-0.03196381981902,0.003,0,0,0.003
410.1,0.1,0.073339447160447,0.014760267597033,0.003,0,0,0.003
410.2,0.1,-0.02451959053392,0.031211468349227,0.003,0,0,0.003
410.3,0.1,-0.048109180973502,-0.067607892758111,0.003,0,0,0.003
410.4,0.1,0.038455917234417,0.049869892314368,0.003,0,0,0.003
410.5,0.1,0.035031293319595,0.004961977516016,0.003,0,0,0.003
410.6,0.1,0.043734036809963,-0.07102008819983,0.003,0,0,0.003
410.7,0.1,0.073658475712329,0.027209160460723,0.003,0,0,0.003
410.8,0.1,0.018579217192287,0.012705678847335,0.003,0,0,0.003
410.9,0.1,-0.005206851944363,0.024432822355225,0.003,0,0,0.003
411,0.1,0.134921041797481,-0.038116046755206,0.003,0,0,0.003
411.1,0.1,-0.082325455508148,-0.030813602319379,0.003,0,0,0.003
411.2,0.1,-0.039484271098424,0.090117119398901,0.003,0,0,0.003
411.3,0.1,-0.076801746951316,0.029228635720332,0.003,0,0,0.003
411.4,0.1,-0.129817866587899,-0.017666954248441,0.003,0,0,0.003
411.5,0.1,0.060628177484555,-0.005791470048855,0.003,0,0,0.003
411.6,0.1,-0.036671498841633,0.099495292613095,0.003,0,0,0.003
411.7,0.1,-0.013023034388621,-0.000650146718526,0.003,0,0,0.003
411.8,0.1,-0.063077004401188,0.036290137162865,0.003,0,0,0.003
411.9,0.1,0.065548488625506,-0.035239650429976,0.003,0,0,0.003
412,0.1,0.011562303668481,-0.022942645498751,0.003,0,0,0.003
412.1,0.1,-0.069089537404414,0.025835828683891,0.003,0,0,0.003
412.2,0.1,0.085405798960463,0.069523148421736,0.003,0,0,0.003
412.3,0.1,-0.019109697463925,-0.031149172284095,0.003,0,0,0.003
412.4,0.1,0.050119309379887,-0.025967763330671,0.003,0,0,0.003
412.5,0.1,-0.013422063123196,0.014270061752435,0.003,0,0,0.003
412.6,0.1,-0.021945146547134,-0.011609839575232,0.003,0,0,0.003
412.7,0.1,0.032774056814569,-0.034025060719839,0.003,0,0,0.003
412.8,0.1,-0.112686981289911,-0.069376787213793,0.003,0,0,0.003
412.9,0.1,0.044505618050625,0.025787123029389,0.003,0,0,0.003
413,0.1,0.01556394757048,-0.028100442497381,0.003,0,0,0.003
413.1,0.1,0.046237516293307,0.056144875524242,0.003,0,0,0.003
413.2,0.1,0.04440982719715,-0.118747765448636,0.003,0,0,0.003
413.3,0.1,0.112008020017536,-0.042024627264378,0.003,0,0,0.003
413.4,0.1,0.035552903537303,0.028757232322911,0.003,0,0,0.003
413.5,0.1,0.093955477183714,-0.001509664951295,0.003,0,0,0.003
413.6,0.1,0.03478192231725,0.050472108228362,0.003,0,0,0.003
413.7,0.1,0.098537139408711,-0.008529336934294,0.003,0,0,0.003
413.8,0.1,-0.019856300082637,-0.016498805437427,0.003,0,0,0.003
413.9,0.1,0.088694949515857,0.022971240294702,0.003,0,0,0.003
414,0.1,0.035750953816345,-0.045261475124478,0.003,0,0,0.003
414.1,0.1,-0.024019857860469,0.002095337918934,0.003,0,0,0.003
414.2,0.1,-0.058963567130409,-0.080188306275158,0.003,0,0,0.003
414.3,0.1,0.023201568256831,0.040784638447635,0.003,0,0,0.003
414.4,0.1,0.052524580668293,-0.033449093556898,0.003,0,0,0.003
414.5,0.1,0.025170181965623,0.02836933723867,0.003,0,0,0.003
414.6,0.1,0.006881124531431,-0.005184632747565,0.003,0,0,0.003
414.7,0.1,0.09185209517139,-0.037415928813449,0.003,0,0,0.003
414.8,0.1,0.014107172997612,-0.021072251229931,0.003,0,0,0.003
414.9,0.1,0.020777048168217,0.010780868269538,0.003,0,0,0.003
415,0.1,0.028225720133646,0.079434853308707,0.003,0,0,0.003
415.1,0.1,0.003985738646611,0.04227806396105,0.003,0,0,0.003
415.2,0.1,0.03286778321858,0.023389618042263,0.003,0,0,0.003
415.3,0.1,-0.027913079381352,-0.034616840347938,0.003,0,0,0.003
415.4,0.1,0.056434826711047,-0.043557814621896,0.003,0,0,0.003
415.5,0.1,0.060793785305581,-0.043401710983489,0.003,0,0,0.003
415.6,0.1,0.035013060214078,0.118573027533508,0.003,0,0,0.003
415.7,0.1,0.00706873625795,-0.051209906911103,0.003,0,0,0.003
415.8,0.1,0.039169279734409,0.025463124237872,0.003,0,0,0.003
415.9,0.1,-0.04950836199749,0.046214714282268,0.003,0,0,0.003
416,0.1,0.10167951033593,-0.02698083840908,0.003,0,0,0.003
416.1,0.1,-0.018009361394358,0.042950718242662,0.003,0,0,0.003
416.2,0.1,0.070629891770785,-0.035643952140176,0.003,0,0,0.003
416.3,0.1,-0.048388629285658,0.006683952101826,0.003,0,0,0.003
416.4,0.1,0.061658429128932,-0.025260221046777,0.003,0,0,0.003
416.5,0.1,0.049743907367367,0.061951096314389,0.003,0,0,0.003
416.6,0.1,-0.032414473339589,-0.051223110493166,0.003,0,0,0.003
416.7,0.1,0.044569064950223,0.001926836983378,0.003,0,0,0.003
416.8,0.1,-0.021880962164065,0.016222201266471,0.003,0,0,0.003
416.9,0.1,-0.044355833980365,-0.017786202973805,0.003,0,0,0.003
417,0.1,0.008901505261242,0.026815824924598,0.003,0,0,0.003
417.1,0.1,-0.024848810401831,0.02093393779954,0.003,0,0,0.003
417.2,0.1,0.054514212577739,-0.024853537279479,0.003,0,0,0.003
417.3,0.1,-0.025928119426849,-0.062303776729129,0.003,0,0,0.003
417.4,0.1,0.0193559563921,-0.025519202348699,0.003,0,0,0.003
417.5,0.1,0.056340372498773,0.060743047951057,0.003,0,0,0.003
417.6,0.1,0.142933670857202,-0.077385856625859,0.003,0,0,0.003
417.7,0.1,0.073868413956843,0.049925370381917,0.003,0,0,0.003
417.8,0.1,-0.071364817829844,-0.07549920659742,0.003,0,0,0.003
417.9,0.1,0.001325111983558,-0.026858942989358,0.003,0,0,0.003
418,0.1,0.072894033583749,-0.002319967196026,0.003,0,0,0.003
418.1,0.1,-0.022265026509592,-0.070217052776134,0.003,0,0,0.003
418.2,0.1,0.106224044569897,-0.013117764567433,0.003,0,0,0.003
418.3,0.1,-0.023129436151592,-0.116006606300065,0.003,0,0,0.003
418.4,0.1,0.06358164282443,0.06212361523632,0.003,0,0,0.003
418.5,0.1,0.016923257191684,-0.043332187183507,0.003,0,0,0.003
418.6,0.1,0.01210795304207,0.027614374222067,0.003,0,0,0.003
418.7,0.1,0.086808703134454,0.009046971203588,0.003,0,0,0.003
418.8,0.1,-0.026063029373286,0.051515666340265,0.003,0,0,0.003
418.9,0.1,0.043519229749136,-0.034715526272171,0.003,0,0,0.003
419,0.1,0.033355995661665,-0.034198483019899,0.003,0,0,0.003
419.1,0.1,0.015169619200128,-0.02856918546271,0.003,0,0,0.003
419.2,0.1,-0.038695937797735,0.055852137169603,0.003,0,0,0.003
419.3,0.1,0.001623099049988,-0.032448346757146,0.003,0,0,0.003
419.4,0.1,-0.066060839697101,-0.022657762855207,0.003,0,0,0.003
419.5,0.1,-0.047788845099044,0.015378939433622,0.003,0,0,0.003
419.6,0.1,0.001914248410432,0.005318640732006,0.003,0,0,0.003
419.7,0.1,0.020553533666975,-0.014401416232062,0.003,0,0,0.003
419.8,0.1,0.059383313494914,-0.038201102937585,0.003,0,0,0.003
419.9,0.1,-0.040164033897174,0.040829325701997,0.003,0,0,0.003
420,0.1,-0.028328824780993,0.032675407690668,0.003,0,0,0.003
420.1,0.1,0.095380375443908,-0.089009542939817,0.003,0,0,0.003
420.2,0.1,0.037469270975523,-0.026633234234667,0.003,0,0,0.003
420.3,0.1,-0.006202945069727,-0.108110900768643,0.003,0,0,0.003
420.4,0.1,-0.018948616776519,-0.009467054323718,0.003,0,0,0.003
420.5,0.1,-0.004946241502207,-0.082079545132802,0.003,0,0,0.003
420.6,0.1,0.000764794870582,-0.022446971059054,0.003,0,0,0.003
420.7,0.1,0.017081079438806,-0.044406862606691,0.003,0,0,0.003
420.8,0.1,0.057872008429324,-0.014314569035219,0.003,0,0,0.003
420.9,0.1,-0.012611083820069,0.059108850704431,0.003,0,0,0.003
421,0.1,-0.058027547421314,0.056315637360289,0.003,0,0,0.003
421.1,0.1,0.017927839773584,0.046389900007835,0.003,0,0,0.003
421.2,0.1,0.05601882611369,0.020116135939653,0.003,0,0,0.003
421.3,0.1,0.127688670206804,0.006152509765112,0.003,0,0,0.003
421.4,0.1,0.080983223595656,-0.029297059669898,0.003,0,0,0.003
421.5,0.1,-0.032651541908036,-0.029497315248262,0.003,0,0,0.003
421.6,0.1,0.066743318926393,-0.028590425894633,0.003,0,0,0.003
421.7,0.1,0.052290578229773,-0.019057461134657,0.003,0,0,0.003
421.8,0.1,-0.01911823337825,-0.006268724917593,0.003,0,0,0.003
421.9,0.1,0.069561616063712,-0.102314946506719,0.003,0,0,0.003
422,0.1,0.044747792387263,0.080410557857814,0.003,0,0,0.003
422.1,0.1,0.063412090955177,-0.025815164349796,0.003,0,0,0.003
422.2,0.1,0.119904020280427,0.005108423709932,0.003,0,0,0.003
422.3,0.1,-0.001224293484961,-0.024759748850269,0.003,0,0,0.003
422.4,0.1,-0.054734206736781,-0.079514364027452,0.003,0,0,0.003
422.5,0.1,0.059965510403576,-0.033450641384753,0.003,0,0,0.003
422.6,0.1,-0.01553200359999,-0.023271170104794,0.003,0,0,0.003
422.7,0.1,-0.017547148456462,0.049968293859322,0.003,0,0,0.003
422.8,0.1,0.040716859659185,0.029709870458947,0.003,0,0,0.003
422.9,0.1,-0.0215930961176,0.009135785540351,0.003,0,0,0.003
423,0.1,0.112187027822599,0.003394589717306,0.003,0,0,0.003
423.1,0.1,-0.016681898727015,0.039187038716545,0.003,0,0,0.003
423.2,0.1,0.059622609078585,0.032243584599027,0.003,0,0,0.003
423.3,0.1,0.036933531259531,-0.073784741141605,0.003,0,0,0.003
423.4,0.1,0.015467063177594,-0.014463839915525,0.003,0,0,0.003
423.5,0.1,0.068539483885154,0.032892009597681,0.003,0,0,0.003
423.6,0.1,-0.056519093329556,-0.030019253738209,0.003,0,0,0.003
423.7,0.1,0.09421718686892,-0.033888476262026,0.003,0,0,0.003
423.8,0.1,-0.009311071184148,0.001003449947818,0.003,0,0,0.003
423.9,0.1,-0.048122053232076,0.004373806203049,0.003,0,0,0.003
424,0.1,-0.004409109707095,-0.024308559380165,0.003,0,0,0.003
424.1,0.1,0.082486768123503,-0.02951614730823,0.003,0,0,0.003
424.2,0.1,0.025953309873255,0.027988857583435,0.003,0,0,0.003
424.3,0.1,0.044289328083474,-0.101954479211083,0.003,0,0,0.003
424.4,0.1,-0.00516874292133,-0.053417185368693,0.003,0,0,0.003
424.5,0.1,0.033391684056521,0.000255964863315,0.003,0,0,0.003
424.6,0.1,0.109194017600782,0.069360803436571,0.003,0,0,0.003
424.7,0.1,0.030123613564396,0.076071023143983,0.003,0,0,0.003
424.8,0.1,0.035340061344756,0.076352171614031,0.003,0,0,0.003
424.9,0.1,0.061351096752729,-0.026429504523504,0.003,0,0,0.003
425,0.1,-0.014776995880556,0.00363306490313,0.003,0,0,0.003
425.1,0.1,0.002240331017122,0.004054697792613,0.003,0,0,0.003
425.2,0.1,0.076890736114769,-0.011863126405651,0.003,0,0,0.003
425.3,0.1,0.04887026873432,0.076520222843957,0.003,0,0,0.003
425.4,0.1,0.014559874689325,-0.00245263155886,0.003,0,0,0.003
425.5,0.1,-0.04982689292551,-0.051412094727207,0.003,0,0,0.003
425.6,0.1,-0.038700946905432,0.006027257074539,0.003,0,0,0.003
425.7,0.1,0.071509539986929,0.027400002294136,0.003,0,0,0.003
425.8,0.1,0.062974514297112,0.010919315210077,0.003,0,0,0.003
425.9,0.1,0.063336489050517,0.119101040654389,0.003,0,0,0.003
426,0.1,-0.023304699870523,0.009208217511649,0.003,0,0,0.003
426.1,0.1,0.019355306274654,0.054449593285064,0.003,0,0,0.003
426.2,0.1,0.051588071124469,0.010555082238129,0.003,0,0,0.003
426.3,0.1,-0.060694860753238,-0.075612284181373,0.003,0,0,0.003
426.4,0.1,0.09059138976039,0.00388648416623,0.003,0,0,0.003
426.5,0.1,-0.012568658221154,0.035838092491778,0.003,0,0,0.003
426.6,0.1,-0.009029999101906,0.020020041768448,0.003,0,0,0.003
426.7,0.1,0.076017740513677,-0.097774358585217,0.003,0,0,0.003
426.8,0.1,0.041752057986544,-0.052033649358321,0.003,0,0,0.003
426.9,0.1,0.002374272831113,0.002896509318738,0.003,0,0,0.003
427,0.1,-0.023338241651649,-0.035202965733141,0.003,0,0,0.003
427.1,0.1,0.043748974772478,-0.018115972739618,0.003,0,0,0.003
427.2,0.1,-0.000111563995581,0.006636841492423,0.003,0,0,0.003
427.3,0.1,0.03667412142083,-0.03843018902844,0.003,0,0,0.003
427.4,0.1,-0.04930266315802,-0.02256640455927,0.003,0,0,0.003
427.5,0.1,-0.002913094563592,0.005681710752701,0.003,0,0,0.003
427.6,0.1,0.13464181059657,-0.116413995970882,0.003,0,0,0.003
427.7,0.1,-0.007892321534086,-0.033915819201009,0.003,0,0,0.003
427.8,0.1,0.034922447391298,-0.083443186364688,0.003,0,0,0.003
427.9,0.1,-0.033301263539392,0.02274154232719,0.003,0,0,0.003
428,0.1,0.021643019425004,-0.125596646786448,0.003,0,0,0.003
428.1,0.1,0.063689347736856,-0.029844053478873,0.003,0,0,0.003
428.2,0.1,0.004080918145351,-0.015827851406561,0.003,0,0,0.003
428.3,0.1,-0.093298349184144,-0.046380689808044,0.003,0,0,0.003
428.4,0.1,0.086237661395647,-0.023305067734797,0.003,0,0,0.003
428.5,0.1,0.077732128147407,0.022523371296767,0.003,0,0,0.003
428.6,0.1,0.002530381549999,0.012230361244685,0.003,0,0,0.003
428.7,0.1,-0.030836135417673,-0.062240086990498,0.003,0,0,0.003
428.8,0.1,0.039517829580018,0.034335184822821,0.003,0,0,0.003
428.9,0.1,0.029046200237733,0.067514422502007,0.003,0,0,0.003
429,0.1,0.017772707821613,0.003744869045909,0.003,0,0,0.003
429.1,0.1,0.012889090839156,0.014267168273953,0.003,0,0,0.003
429.2,0.1,0.074418736121272,0.026731042999584,0.003,0,0,0.003
429.3,0.1,-0.045570089408772,-0.132994275410917,0.003,0,0,0.003
429.4,0.1,-0.001679014005522,0.055034686106348,0.003,0,0,0.003
429.5,0.1,-0.052520399390132,-0.011623658401397,0.003,0,0,0.003
429.6,0.1,0.04622232675168,-0.080766341627193,0.003,0,0,0.003
429.7,0.1,-0.032529120665622,0.015151845967449,0.003,0,0,0.003
429.8,0.1,-0.029446198517005,0.010750291736402,0.003,0,0,0.003
429.9,0.1,-0.025233447123862,0.002629254105089,0.003,0,0,0.003
430,0.1,0.021547550357474,0.014268116179078,0.003,0,0,0.003
430.1,0.1,0.020811086441821,0.051862206669284,0.003,0,0,0.003
430.2,0.1,0.042733595466331,-0.005742868453848,0.003,0,0,0.003
430.3,0.1,-0.068577674854678,0.016820616706578,0.003,0,0,0.003
430.4,0.1,-0.043445785348545,0.004498527386069,0.003,0,0,0.003
430.5,0.1,0.065233748460768,-0.024249674125208,0.003,0,0,0.003
430.6,0.1,0.025535218134372,0.034381633874978,0.003,0,0,0.003
430.7,0.1,0.05562940272724,-0.03462797903564,0.003,0,0,0.003
430.8,0.1,0.058595150019013,-0.001085131283737,0.003,0,0,0.003
430.9,0.1,0.081004342388792,0.029411662155904,0.003,0,0,0.003
431,0.1,0.026339176565114,0.045134140262984,0.003,0,0,0.003
431.1,0.1,0.016392406820228,0.026928165186273,0.003,0,0,0.003
431.2,0.1,0.090921172237539,-0.083727718664626,0.003,0,0,0.003
431.3,0.1,0.047787176334908,-0.044193755596761,0.003,0,0,0.003
431.4,0.1,0.1205936486356,-0.108186557284565,0.003,0,0,0.003
431.5,0.1,-0.012567627684573,0.025368169339858,0.003,0,0,0.003
431.6,0.1,0.032683311059693,-0.017175228019752,0.003,0,0,0.003
431.7,0.1,-0.059562494602849,0.11262538483922,0.003,0,0,0.003
431.8,0.1,0.093367604111965,-0.010665472376249,0.003,0,0,0.003
431.9,0.1,0.001792788467114,-0.152527673146904,0.003,0,0,0.003
432,0.1,0.122073445459971,-0.039708033651938,0.003,0,0,0.003
432.1,0.1,-0.03758148260987,-0.009296292352745,0.003,0,0,0.003
432.2,0.1,0.011590238243893,-0.014573132837922,0.003,0,0,0.003
432.3,0.1,0.102670221584434,0.061682999632654,0.003,0,0,0.003
432.4,0.1,0.137661930600233,-0.011725239030731,0.003,0,0,0.003
432.5,0.1,0.044078665573862,-0.025264833576936,0.003,0,0,0.003
432.6,0.1,0.025340921188877,0.071260347307464,0.003,0,0,0.003
432.7,0.1,0.018575406945322,0.027959049407612,0.003,0,0,0.003
432.8,0.1,0.023138940352187,-0.019720579514612,0.003,0,0,0.003
432.9,0.1,-0.031865185827392,-0.071330640467453,0.003,0,0,0.003
433,0.1,0.072216584623897,0.047349909721552,0.003,0,0,0.003
433.1,0.1,0.009473632087506,-0.040924032192395,0.003,0,0,0.003
433.2,0.1,0.069242045359162,0.021558892311717,0.003,0,0,0.003
433.3,0.1,0.050426867077459,-0.066319539844396,0.003,0,0,0.003
433.4,0.1,0.037295113022204,-0.031279507919686,0.003,0,0,0.003
433.5,0.1,0.017452945449908,-0.031701959791899,0.003,0,0,0.003
433.6,0.1,0.027150661297122,-0.058833514469838,0.003,0,0,0.003
433.7,0.1,0.109470372850599,0.036644389319591,0.003,0,0,0.003
433.8,0.1,0.079259277133159,0.003060782508339,0.003,0,0,0.003
433.9,0.1,0.004876989067354,0.105457674519197,0.003,0,0,0.003
434,0.1,-0.038449329411192,-0.023502764730551,0.003,0,0,0.003
434.1,0.1,0.057727016610008,-0.027298342501427,0.003,0,0,0.003
434.2,0.1,0.01649631610482,0.060540955170893,0.003,0,0,0.003
434.3,0.1,-0.09618057190346,0.089008365299954,0.003,0,0,0.003
434.4,0.1,-0.046773720654476,0.031901017871094,0.003,0,0,0.003
434.5,0.1,0.021508408837619,-0.006607185912551,0.003,0,0,0.003
434.6,0.1,0.027779810300806,-0.015031061596941,0.003,0,0,0.003
434.7,0.1,0.042025757497411,0.117222255585618,0.003,0,0,0.003
434.8,0.1,-0.006225335284833,-0.064832890455404,0.003,0,0,0.003
434.9,0.1,0.006341202023401,0.063554471976487,0.003,0,0,0.003
435,0.1,0.074266836268297,0.064722314507114,0.003,0,0,0.003
435.1,0.1,0.09239493210798,-0.099764066074672,0.003,0,0,0.003
435.2,0.1,0.042780428331489,-0.008532381915004,0.003,0,0,0.003
435.3,0.1,0.013467275021202,-0.050556063595079,0.003,0,0,0.003
435.4,0.1,-0.019041221725464,-0.049009539001374,0.003,0,0,0.003
435.5,0.1,0.018225168707611,0.015664635696133,0.003,0,0,0.003
435.6,0.1,-0.002630611518347,0.048402387963316,0.003,0,0,0.003
435.7,0.1,-0.003604029568831,0.031656596542743,0.003,0,0,0.003
435.8,0.1,-0.00442221679391,0.07194663169801,0.003,0,0,0.003
435.9,0.1,0.040225006313213,0.073881488963597,0.003,0,0,0.003
436,0.1,0.004217103157679,-0.052658139677025,0.003,0,0,0.003
436.1,0.1,0.037601977103294,0.049665343119703,0.003,0,0,0.003
436.2,0.1,0.094157252676777,-0.018331154494146,0.003,0,0,0.003
436.3,0.1,0.05920448919119,-0.037992092854732,0.003,0,0,0.003
436.4,0.1,-0.010404965041473,-0.029597806724325,0.003,0,0,0.003
436.5,0.1,0.018705851327281,-0.023584311020223,0.003,0,0,0.003
436.6,0.1,0.115719213883259,-0.042877410565567,0.003,0,0,0.003
436.7,0.1,0.005004638779646,-0.015932927411837,0.003,0,0,0.003
436.8,0.1,0.099234795629523,0.034047046735035,0.003,0,0,0.003
436.9,0.1,0.035182860535869,0.031376464375805,0.003,0,0,0.003
437,0.1,0.051079583208642,0.063803382517782,0.003,0,0,0.003
437.1,0.1,-0.059190676629166,-0.011099382892336,0.003,0,0,0.003
437.2,0.1,0.016853867459132,0.009267125532599,0.003,0,0,0.003
437.3,0.1,0.052417743685313,-0.022174077594393,0.003,0,0,0.003
